,cuneus-lh,entorhinal-lh,inferiorparietal-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,paracentral-lh,rostralmiddlefrontal-lh
cuneus-lh,0.1282051282051282,0.10256410256410256,0.15384615384615385,0.02564102564102564,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.1282051282051282
entorhinal-lh,0.14285714285714285,0.11428571428571428,0.14285714285714285,0.02857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
inferiorparietal-lh,0.11627906976744186,0.09302325581395349,0.20930232558139536,0.023255813953488372,0.13953488372093023,0.13953488372093023,0.16279069767441862,0.11627906976744186
lateralorbitofrontal-rh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
medialorbitofrontal-lh,0.12195121951219512,0.0975609756097561,0.17073170731707318,0.024390243902439025,0.14634146341463414,0.14634146341463414,0.17073170731707318,0.12195121951219512
medialorbitofrontal-rh,0.12195121951219512,0.0975609756097561,0.17073170731707318,0.024390243902439025,0.14634146341463414,0.14634146341463414,0.17073170731707318,0.12195121951219512
paracentral-lh,0.11904761904761904,0.09523809523809523,0.19047619047619047,0.023809523809523808,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.11904761904761904
rostralmiddlefrontal-lh,0.1282051282051282,0.10256410256410256,0.15384615384615385,0.02564102564102564,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.1282051282051282
