,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.46153846153846156,0.38461538461538464,0.0,0.0,0.0,0.0,0.15384615384615385,0.0
inferiorparietal-rh,0.29310344827586204,0.603448275862069,0.0,0.0,0.0,0.0,0.10344827586206896,0.0
parstriangularis-rh,0.0,0.0,0.631578947368421,0.0,0.0,0.0,0.3684210526315789,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.8055555555555556,0.0,0.1388888888888889,0.0,0.05555555555555555
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.15384615384615385
superiorfrontal-rh,0.0,0.0,0.0,0.3333333333333333,0.0,0.5833333333333334,0.0,0.08333333333333333
superiortemporal-rh,0.1276595744680851,0.1276595744680851,0.14893617021276595,0.0,0.0,0.0,0.5957446808510638,0.0
supramarginal-lh,0.0,0.0,0.0,0.15625,0.125,0.1875,0.0,0.53125
