,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,temporalpole-rh
caudalmiddlefrontal-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.16,0.12,0.14,0.14,0.14,0.18,0.12
frontalpole-rh,0.0,0.14893617021276595,0.1276595744680851,0.14893617021276595,0.14893617021276595,0.14893617021276595,0.14893617021276595,0.1276595744680851
isthmuscingulate-rh,0.0,0.16326530612244897,0.12244897959183673,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16326530612244897,0.12244897959183673
medialorbitofrontal-lh,0.0,0.16326530612244897,0.12244897959183673,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16326530612244897,0.12244897959183673
medialorbitofrontal-rh,0.0,0.16326530612244897,0.12244897959183673,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16326530612244897,0.12244897959183673
rostralanteriorcingulate-rh,0.0,0.16,0.12,0.14,0.14,0.14,0.18,0.12
temporalpole-rh,0.0,0.14893617021276595,0.1276595744680851,0.14893617021276595,0.14893617021276595,0.14893617021276595,0.14893617021276595,0.1276595744680851
