,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.2446043165467626,0.12949640287769784,0.02877697841726619,0.10071942446043165,0.1366906474820144,0.12949640287769784,0.11510791366906475,0.11510791366906475
inferiorparietal-rh,0.1165644171779141,0.25153374233128833,0.06748466257668712,0.012269938650306749,0.17791411042944785,0.05521472392638037,0.2147239263803681,0.10429447852760736
parsopercularis-lh,0.07228915662650602,0.18072289156626506,0.18072289156626506,0.03614457831325301,0.1927710843373494,0.08433734939759036,0.1686746987951807,0.08433734939759036
postcentral-rh,0.25,0.05555555555555555,0.05555555555555555,0.2638888888888889,0.05555555555555555,0.19444444444444445,0.05555555555555555,0.06944444444444445
rostralmiddlefrontal-rh,0.11242603550295859,0.17159763313609466,0.07692307692307693,0.01775147928994083,0.2485207100591716,0.05917159763313609,0.20710059171597633,0.10650887573964497
superiorparietal-rh,0.19811320754716982,0.10377358490566038,0.05660377358490566,0.1320754716981132,0.10377358490566038,0.18867924528301888,0.10377358490566038,0.11320754716981132
superiortemporal-rh,0.10778443113772455,0.20958083832335328,0.059880239520958084,0.011976047904191617,0.20359281437125748,0.05389221556886228,0.25149700598802394,0.10179640718562874
supramarginal-rh,0.15789473684210525,0.16666666666666666,0.05263157894736842,0.043859649122807015,0.16666666666666666,0.08771929824561403,0.15789473684210525,0.16666666666666666
