,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.18,0.18,0.04,0.01,0.19,0.08,0.16,0.16
inferiorparietal-rh,0.17592592592592593,0.17592592592592593,0.046296296296296294,0.018518518518518517,0.18518518518518517,0.08333333333333333,0.1574074074074074,0.1574074074074074
parsopercularis-lh,0.12,0.14,0.12,0.06,0.14,0.14,0.14,0.14
postcentral-rh,0.1,0.13333333333333333,0.13333333333333333,0.1,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
rostralmiddlefrontal-rh,0.16101694915254236,0.1694915254237288,0.05084745762711865,0.025423728813559324,0.2033898305084746,0.0847457627118644,0.15254237288135594,0.15254237288135594
superiorparietal-rh,0.136986301369863,0.1506849315068493,0.0821917808219178,0.0410958904109589,0.1506849315068493,0.136986301369863,0.1506849315068493,0.1506849315068493
superiortemporal-rh,0.17307692307692307,0.17307692307692307,0.04807692307692308,0.019230769230769232,0.17307692307692307,0.08653846153846154,0.16346153846153846,0.16346153846153846
supramarginal-rh,0.16216216216216217,0.17117117117117117,0.05405405405405406,0.02702702702702703,0.17117117117117117,0.09009009009009009,0.16216216216216217,0.16216216216216217
