,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.21428571428571427,0.0,0.0,0.0,0.25,0.2857142857142857,0.03571428571428571,0.21428571428571427
parsopercularis-lh,0.0,0.5833333333333334,0.05555555555555555,0.3611111111111111,0.0,0.0,0.0,0.0
parstriangularis-rh,0.0,0.0,0.43283582089552236,0.0,0.0,0.1044776119402985,0.1044776119402985,0.3582089552238806
precentral-lh,0.0,0.23214285714285715,0.0,0.6964285714285714,0.0,0.0,0.07142857142857142,0.0
precentral-rh,0.1935483870967742,0.0,0.0,0.0,0.3225806451612903,0.22580645161290322,0.0,0.25806451612903225
rostralmiddlefrontal-rh,0.11538461538461539,0.0,0.1346153846153846,0.0,0.15384615384615385,0.2692307692307692,0.057692307692307696,0.2692307692307692
superiortemporal-lh,0.0,0.0,0.16666666666666666,0.1388888888888889,0.0,0.0,0.5277777777777778,0.16666666666666666
superiortemporal-rh,0.06666666666666667,0.0,0.26666666666666666,0.0,0.1111111111111111,0.14444444444444443,0.06666666666666667,0.34444444444444444
