,Fz,FT9,TP10,FC2,Fp2,AFz,AF8,AF4
Fz,0.36666666666666664,0.0,0.0,0.0,0.4,0.23333333333333334,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.19672131147540983,0.0,0.0,0.0,0.45901639344262296,0.3442622950819672,0.0,0.0
AFz,0.18,0.0,0.0,0.0,0.42,0.4,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.5185185185185185,0.48148148148148145
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.49122807017543857,0.5087719298245614
