,Fz,FT9,TP10,FC2,Fp2,AFz,AF8,AF4
Fz,0.31645569620253167,0.17721518987341772,0.0,0.0,0.0,0.0,0.31645569620253167,0.189873417721519
FT9,0.27450980392156865,0.2549019607843137,0.0,0.0,0.0,0.0,0.27450980392156865,0.19607843137254902
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.4782608695652174,0.0,0.5217391304347826,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0
AF8,0.2839506172839506,0.16049382716049382,0.0,0.0,0.0,0.0,0.37037037037037035,0.18518518518518517
AF4,0.28846153846153844,0.15384615384615385,0.0,0.0,0.0,0.0,0.28846153846153844,0.2692307692307692
