,Fz,FT9,TP10,FC2,Fp2,AFz,AF8,AF4
Fz,0.32941176470588235,0.058823529411764705,0.3411764705882353,0.0,0.0,0.0,0.0,0.27058823529411763
FT9,0.2631578947368421,0.21052631578947367,0.2631578947368421,0.0,0.0,0.0,0.0,0.2631578947368421
TP10,0.3333333333333333,0.05747126436781609,0.3448275862068966,0.0,0.0,0.0,0.0,0.26436781609195403
FC2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.3055555555555556,0.06944444444444445,0.3194444444444444,0.0,0.0,0.0,0.0,0.3055555555555556
