,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.4387755102040816,0.40816326530612246,0.0,0.0,0.0,0.0,0.0,0.15306122448979592
parstriangularis-rh,0.3277310924369748,0.5462184873949579,0.0,0.0,0.0,0.0,0.0,0.12605042016806722
postcentral-lh,0.0,0.0,0.2524271844660194,0.07281553398058252,0.014563106796116505,0.24757281553398058,0.24271844660194175,0.16990291262135923
rostralmiddlefrontal-lh,0.0,0.0,0.13725490196078433,0.47058823529411764,0.0,0.12745098039215685,0.11764705882352941,0.14705882352941177
rostralmiddlefrontal-rh,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0
superiorparietal-lh,0.0,0.0,0.25,0.07,0.0,0.255,0.255,0.17
superiorparietal-rh,0.0,0.0,0.2474747474747475,0.06565656565656566,0.0,0.25757575757575757,0.26262626262626265,0.16666666666666666
superiortemporal-rh,0.07881773399014778,0.07881773399014778,0.17733990147783252,0.07881773399014778,0.0,0.1724137931034483,0.16748768472906403,0.24630541871921183
