,F7,P8,CP6,FC6,AF7,FT7,FT8,AF8
F7,0.6410958904109589,0.0,0.0,0.0,0.25753424657534246,0.0,0.10136986301369863,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.473551637279597,0.0,0.0,0.0,0.46851385390428213,0.0,0.05793450881612091,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.9758064516129032,0.0,0.024193548387096774
FT8,0.43023255813953487,0.0,0.0,0.0,0.14534883720930233,0.0,0.42441860465116277,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0019723865877712033,0.0,0.9980276134122288
