,FC5,T7,TP10,T8,F8,C5,P2,AF8
FC5,0.889763779527559,0.0,0.0,0.10728346456692914,0.002952755905511811,0.0,0.0,0.0
T7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.4530612244897959,0.0,0.0,0.5469387755102041,0.0,0.0,0.0,0.0
F8,0.002702702702702703,0.0,0.0,0.0,0.9,0.0,0.0,0.0972972972972973
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.3269230769230769,0.0,0.0,0.6730769230769231
