,F7,P8,CP6,FC6,AF7,FT7,FT8,AF8
F7,0.4984423676012461,0.0,0.0,0.0,0.5015576323987538,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.6376811594202898,0.0,0.0,0.0,0.2431561996779388,0.11916264090177134
FC6,0.0,0.0,0.0,0.4987951807228916,0.0,0.15180722891566265,0.0,0.3493975903614458
AF7,0.42819148936170215,0.0,0.0,0.0,0.5718085106382979,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.3351063829787234,0.0,0.32978723404255317,0.0,0.3351063829787234
FT8,0.0,0.0,0.5016611295681063,0.0,0.0,0.0,0.4983388704318937,0.0
AF8,0.0,0.0,0.14444444444444443,0.26481481481481484,0.0,0.11666666666666667,0.0,0.4740740740740741
