,F7,FT9,F8,P1,POz,P2,FT8,AF8
F7,0.4730290456431535,0.3983402489626556,0.0,0.0,0.0,0.06058091286307054,0.06804979253112033,0.0
FT9,0.30310716550412176,0.45973367152821815,0.0,0.0,0.0,0.15472415979708307,0.08243500317057705,0.0
F8,0.0,0.0,0.4970414201183432,0.0,0.0,0.0,0.0,0.5029585798816568
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.6821561338289963,0.0,0.0,0.31784386617100374
P2,0.06163194444444445,0.21006944444444445,0.0,0.0,0.0,0.7282986111111112,0.0,0.0
FT8,0.12684365781710916,0.1976401179941003,0.0,0.0,0.0,0.0,0.6755162241887905,0.0
AF8,0.0,0.0,0.06990131578947369,0.0,0.14226973684210525,0.0,0.0,0.787828947368421
