,F7,FT9,F8,P1,POz,P2,FT8,AF8
F7,0.8292682926829268,0.17073170731707318,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0136986301369863,0.8051750380517504,0.0,0.0,0.1811263318112633,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.22407407407407406,0.0,0.0,0.762962962962963,0.0,0.0,0.012962962962962963
P2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.4973544973544973,0.5026455026455027
AF8,0.0,0.0,0.0,0.0,0.011292346298619825,0.0,0.1191969887076537,0.8695106649937264
