,F7,FT9,F8,P1,POz,P2,FT8,AF8
F7,0.668225339568025,0.1454019149409931,0.019594745045646848,0.04609218436873747,0.041416165664662656,0.01625473168559341,0.05143620574482298,0.011578712981518594
FT9,0.13121629718394248,0.7155981625723986,0.03555022967845017,0.002396644697423607,0.0237667265827841,0.048731775514280005,0.04274016377072099,0.0
F8,0.030133146461107218,0.06377014716187807,0.8763139453398738,0.0,0.0,0.0,0.0,0.029782761037140854
P1,0.07132963988919667,0.0034626038781163434,0.0,0.8452216066481995,0.0,0.0,0.04120498614958449,0.038781163434903045
POz,0.05579138872043663,0.03668890236506974,0.0,0.0,0.8186779866585809,0.0,0.034869617950272894,0.053972104305639784
P2,0.030472103004291845,0.10386266094420601,0.0,0.0,0.0,0.8656652360515021,0.0,0.0
FT8,0.05708092485549133,0.05346820809248555,0.0,0.028179190751445087,0.027697495183044315,0.0,0.8106936416184971,0.02288053949903661
AF8,0.014481094127111826,0.0,0.022794314829713058,0.030571198712791632,0.04880665057656208,0.0,0.02547599892732636,0.857870742826495
