,F7,FT9,TP9,FT10,AF7,FT7,AF8,AF4
F7,0.6514657980456026,0.0,0.0,0.250814332247557,0.0,0.0,0.0,0.09771986970684039
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.1609442060085837,0.0,0.0,0.8390557939914163,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.1893491124260355,0.0,0.0,0.0,0.0,0.0,0.0,0.8106508875739645
