,FC5,T7,TP10,T8,F8,C5,P2,AF8
FC5,0.48,0.52,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.012833168805528134,0.861796643632774,0.0,0.05133267522211254,0.04146100691016782,0.0,0.0,0.03257650542941757
TP10,0.0,0.0,0.5610859728506787,0.0,0.0,0.006787330316742082,0.4321266968325792,0.0
T8,0.0,0.5048543689320388,0.0,0.49514563106796117,0.0,0.0,0.0,0.0
F8,0.0,0.37735849056603776,0.0,0.0,0.6226415094339622,0.0,0.0,0.0
C5,0.0,0.0,0.004512635379061372,0.0,0.0,0.6371841155234657,0.12274368231046931,0.2355595667870036
P2,0.0,0.0,0.19312436804853386,0.0,0.0,0.13346814964610718,0.6359959555106168,0.03741152679474216
AF8,0.0,0.03118712273641851,0.0,0.0,0.0,0.2665995975855131,0.039235412474849095,0.6629778672032193
