,FC5,T7,TP10,T8,F8,C5,P2,AF8
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.6774193548387096,0.0,0.0,0.0,0.3225806451612903,0.0
T8,0.0,0.0,0.0,0.8833333333333333,0.0,0.0,0.0,0.11666666666666667
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.10655737704918032,0.0,0.0,0.0,0.8934426229508197,0.0
AF8,0.0,0.0,0.0,0.020937188434695914,0.0,0.0,0.0,0.9790628115653041
