,F7,FT9,F8,P1,POz,P2,FT8,AF8
F7,0.41847826086956524,0.1766304347826087,0.0,0.0,0.0,0.0,0.4048913043478261,0.0
FT9,0.15441176470588236,0.6397058823529411,0.0,0.0,0.0,0.0,0.20588235294117646,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.18170878459687123,0.10589651022864019,0.0,0.0,0.0,0.0,0.7123947051744886,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
