,FC5,T7,TP10,T8,F8,C5,P2,AF8
FC5,0.693034238488784,0.0,0.0,0.3069657615112161,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.3664772727272727,0.0,0.0,0.6335227272727273,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.967930029154519,0.03206997084548105,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.03587443946188341,0.6995515695067265,0.0,0.2645739910313901
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.5014164305949008,0.0,0.4985835694050991
