,F7,P8,CP6,FC6,AF7,FT7,FT8,AF8
F7,0.6047756278303829,0.0,0.0,0.0,0.36475916014820914,0.0,0.03046521202140799,0.0
P8,0.0,0.9452380952380952,0.0,0.0,0.0,0.0,0.05476190476190476,0.0
CP6,0.0,0.0,0.8373101952277657,0.0,0.0,0.0,0.10918293564714389,0.05350686912509038
FC6,0.0,0.0,0.0,0.8584070796460177,0.0,0.04288631722260041,0.0,0.0987066031313819
AF7,0.43495336278841434,0.0,0.0,0.0,0.5537555228276878,0.0,0.011291114383897889,0.0
FT7,0.0,0.0,0.0,0.043448275862068966,0.0,0.72,0.05655172413793103,0.18
FT8,0.05547226386806597,0.034482758620689655,0.11319340329835083,0.0,0.018740629685157422,0.06146926536731634,0.7166416791604198,0.0
AF8,0.0,0.0,0.03983656792645557,0.07303370786516854,0.0,0.13432073544433096,0.0,0.7528089887640449
