,F7,FT9,F8,P1,POz,P2,FT8,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.8260233918128655,0.0,0.0,0.1739766081871345,0.0
POz,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.21195652173913043,0.0,0.0,0.7880434782608695,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
