,FC5,T7,TP10,T8,F8,C5,P2,AF8
FC5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.6603295310519645,0.07224334600760456,0.14575411913814956,0.09632446134347275,0.0,0.0,0.025348542458808618
TP10,0.0,0.3202247191011236,0.6797752808988764,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.12906724511930587,0.0,0.39370932754880694,0.3470715835140998,0.0,0.0,0.1301518438177874
F8,0.0,0.0622568093385214,0.0,0.25058365758754864,0.5392996108949416,0.03813229571984436,0.0311284046692607,0.07859922178988327
C5,0.0,0.0,0.0,0.0,0.4322033898305085,0.5677966101694916,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.18025751072961374,0.0,0.51931330472103,0.30042918454935624
AF8,0.0,0.031473533619456366,0.0,0.17167381974248927,0.14163090128755365,0.0,0.10300429184549356,0.5522174535050072
