,FC5,T7,TP10,T8,F8,C5,P2,AF8
FC5,0.8015151515151515,0.14393939393939395,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
T7,0.5026178010471204,0.4973821989528796,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.2261904761904762,0.0,0.7738095238095238,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
