,F7,FT9,TP9,FT10,AF7,FT7,AF8,AF4
F7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.6190476190476191,0.0,0.0,0.38095238095238093
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.7116788321167883,0.28832116788321166
AF4,0.0,0.0,0.0,0.0,0.2535211267605634,0.0,0.21690140845070421,0.5295774647887324
