,F7,FT9,F8,P1,POz,P2,FT8,AF8
F7,0.7459165154264973,0.0,0.15970961887477314,0.0,0.0,0.0,0.0,0.09437386569872959
FT9,0.0,0.564625850340136,0.43537414965986393,0.0,0.0,0.0,0.0,0.0
F8,0.15579710144927536,0.11956521739130435,0.7246376811594203,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.6617647058823529,0.0,0.3382352941176471,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.26744186046511625,0.0,0.7325581395348837,0.0
AF8,0.0962566844919786,0.0,0.0,0.0,0.0,0.0,0.0,0.9037433155080213
