,F7,FT9,TP9,FT10,AF7,FT7,AF8,AF4
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.06388888888888888,0.46944444444444444
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0946969696969697,0.0,0.6666666666666666,0.23863636363636365
AF4,0.0,0.0,0.0,0.0,0.35429769392033544,0.0,0.1278825995807128,0.5178197064989518
