,Fp1,P3,Fp2,AF7,CP3,P1,P5,PO3
Fp1,0.5068493150684932,0.4931506849315068,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.33840304182509506,0.6615969581749049,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.2526712759270899,0.2526712759270899,0.25078566939032054,0.24387177875549967
P1,0.0,0.0,0.0,0.0,0.25093167701863356,0.25900621118012424,0.2484472049689441,0.24161490683229814
P5,0.0,0.0,0.0,0.0,0.2514177693761815,0.2520478890989288,0.2514177693761815,0.24511657214870824
PO3,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
