,P3,Oz,O2,AF7,CP3,PO4,PO8,AF8
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.27546777546777546,0.0,0.04937629937629938,0.05145530145530146,0.27546777546777546,0.27546777546777546,0.07276507276507277
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.17439703153988867,0.0,0.17439703153988867,0.17439703153988867,0.17439703153988867,0.17439703153988867,0.1280148423005566
CP3,0.0,0.175,0.0,0.16964285714285715,0.175,0.175,0.175,0.13035714285714287
PO4,0.0,0.27528675703858185,0.0,0.04953076120959333,0.0516162669447341,0.27528675703858185,0.27528675703858185,0.072992700729927
PO8,0.0,0.2757009345794392,0.0,0.04932502596053998,0.0514018691588785,0.2751817237798546,0.2757009345794392,0.07268951194184839
AF8,0.0,0.19858156028368795,0.0,0.10070921985815603,0.10638297872340426,0.19858156028368795,0.19858156028368795,0.1971631205673759
