,P3,Oz,O2,AF7,CP3,PO4,PO8,AF8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.27546777546777546,0.0,0.04937629937629938,0.05145530145530146,0.27546777546777546,0.27546777546777546,0.07276507276507277
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.07355242566510173,0.0,0.6517996870109546,0.07355242566510173,0.07355242566510173,0.07355242566510173,0.0539906103286385
CP3,0.0,0.07329842931937172,0.0,0.07105459985041136,0.6544502617801047,0.07329842931937172,0.07329842931937172,0.054599850411368736
PO4,0.0,0.27528675703858185,0.0,0.04953076120959333,0.0516162669447341,0.27528675703858185,0.27528675703858185,0.072992700729927
PO8,0.0,0.2757009345794392,0.0,0.04932502596053998,0.0514018691588785,0.2751817237798546,0.2757009345794392,0.07268951194184839
AF8,0.0,0.07551240560949299,0.0,0.038295577130528585,0.040453074433656956,0.07551240560949299,0.07551240560949299,0.6947141316073355
