,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.09478887219533547,0.04851357755357871,0.019130398181665124,0.0,0.07486588220095772,0.0509682715280161,0.0034384939396544315,0.0,0.02225866892003466,0.0,0.01039891139348614,0.0,0.0343787268638244,0.0008166423106679275,0.0,0.0,0.008312989308864382,0.004945702500210455,0.007409613962768961,0.018655173801952866,0.02569320811404968,0.00242023739372001,0.00039986530852765385,0.0,0.022044396242298387,0.012648371075006314,0.0,0.016983752841148246,0.015194881724050846,0.0491185577528222,0.0539076461746896,0.010014613599243532,0.02643320144793333,0.0,0.047734874387834865,0.03851979421110195,0.014565851026852056,0.013610157616188456,0.0,0.02785498496990417,0.0037823433336198744,0.0,0.04484382145023207,0.023543337104971473,0.0018520077447596599,0.0440182185470884,0.008984785894521528,0.005429493083309079,0.0,0.0,0.0009639611085465368,0.0,0.0,0.0,0.011299281784180347,0.022698767343052154,0.010444425341700335,0.0,0.0,0.020669177769738676,0.0,0.0,0.025444060947891235
Fz,0.06823502543282833,0.13369431942380017,0.016307756638093248,0.0,0.04823359848424856,0.06099281804886017,0.012138052062006435,0.0,0.022270044347005767,0.0,0.0035019862011289983,0.0,0.03718360618004795,0.0,0.0,0.0,0.009788670046621806,0.002430482960485051,0.001855530002090738,0.01637344763924245,0.022747225185816712,0.0019862011289985366,0.0003136107045787163,0.0,0.020195977490963933,0.018999581852393897,0.0,0.010323019025716078,0.010296884800334518,0.04837400783962553,0.0738436488130032,0.01988885639075753,0.028277231862847585,0.0,0.029039962937861784,0.021589453776802985,0.009944428195378765,0.009944428195378765,0.0,0.043943893555934456,0.0030710734132787364,0.0,0.046681497616625905,0.01617130678220374,0.004623831649542162,0.030321090336699327,0.006315898530900331,0.007451059516199917,0.0009505703422053232,0.0,0.006069026031003217,0.0018280198888563908,0.0,0.0,0.011224454883934077,0.019351702129207855,0.009944428195378765,0.0,0.0,0.009944428195378765,0.0,0.0,0.023337863265732804
F3,0.02510689617366517,0.017075978511128166,0.10791017026051629,0.05049757920745186,0.024695757044183753,0.014033548952965684,0.0,0.007906057435181956,0.015197727726781844,0.0010463899546564353,0.01900950036520844,0.0,0.001397873040236816,0.0033717009650040693,0.0,0.0009882571793977445,0.020989328948665092,0.009894748382852757,0.002932792456967438,0.0,0.0,0.011347439973687095,0.013547262966046749,0.0,0.0011237802872492051,0.022643200349941335,0.04967377767984669,0.07135872414383729,0.09121657360642493,0.027573730950553668,0.011950444030259839,0.0,0.07190216457238899,0.004185559818625741,0.0,0.0,0.0,0.0009319153601578774,0.02081332449863015,0.0,0.0,0.009243111266131846,0.008085736213134525,0.019625041113912948,0.008621024923721526,0.01269049446332639,0.0,0.004127427043367051,0.0,0.0,0.007150331356818975,0.0395204273575428,0.012240304844423858,0.018951284734333218,0.0,0.0,0.0,0.004650622020695268,0.004708754795953959,0.0,0.0674012275964627,0.032094932498230304,0.030567074929431552
F7,0.0,0.0,0.04264923590195883,0.11249694752158396,0.0,0.0,0.010112172136274552,0.014921494536135699,0.004378075551491065,0.011321462824736249,0.016952651092850796,0.03041728097894875,0.0,0.012262709770683153,0.014574037779909095,0.004205458524267366,0.014097585319560782,0.004149118051791001,0.0012800819252432156,0.0,0.0020224344272549103,0.004461865643634544,0.009105461178271507,0.0350082213276328,0.0,0.004045058883768562,0.046763254055048234,0.032146064687283475,0.051530586394208266,0.0,0.0,0.010112172136274552,0.024987199180747568,0.04609858295181757,0.0,0.0,0.010112172136274552,0.005400108419165172,0.06772344072612699,0.0,0.009799424544431008,0.015370206995028257,0.0,0.000896543096618156,0.01298856816006818,0.0,0.0,0.013591571566097098,0.009632625828781119,0.007276593970226429,0.0029185867895545315,0.03139877569486493,0.015595579560734771,0.01956848497550747,0.006817897502189233,0.009799424544431008,0.010112172136274552,0.024354254423085794,0.028667547078627894,0.009757724865518536,0.06636509663852547,0.06175398756649236,0.0
FT9,0.0880521613551906,0.04017822491190755,0.019955406911928653,0.0,0.10770149729516815,0.0496644600180462,0.009577015163607342,0.0,0.01729963202186388,0.0,0.010001264682551334,0.0,0.034066996653484734,0.0,0.0,0.0,0.008807134894091417,0.0060646599777034555,0.010309570138849434,0.014708875796352808,0.018378008403338916,0.002564102564102564,0.0008918617614269788,0.0,0.021939885761670004,0.01609810479375697,0.0,0.017926421404682275,0.01576365663322185,0.05692048654816273,0.04728149304227586,0.009463003078326303,0.029364548494983277,0.0,0.053566718741082875,0.03759242319150713,0.010090069547372021,0.009070379520429835,0.0,0.019291932837857403,0.0,0.0,0.04005811438754983,0.023568425744767744,0.0019620958751393534,0.052138293481851554,0.009010376370798314,0.0019620958751393534,0.002793296089385475,0.0,0.0004459308807134894,0.0,0.0,0.0,0.014479534830692054,0.017899897389123245,0.007410785543267587,0.002109223577699236,0.0,0.015277619427659333,0.0,0.0,0.028294314381270905
FC5,0.07468654682674428,0.06317825243479212,0.011672974328575988,0.0,0.06167219955224869,0.12476382676868508,0.009064477509834103,0.0,0.02231012300757611,0.0,0.0033058228078974967,0.0,0.03832388016531816,0.0,0.0,0.0,0.008161962518808992,0.0042463279637785555,0.0024394692444484976,0.006999224841548493,0.014302293017412378,0.007752695794653687,0.00022798777985499978,0.0,0.012295185616327003,0.00964388308786649,0.0,0.011878163330445488,0.01073822443117049,0.0558816803704596,0.07016633718591739,0.0,0.021181176028113174,0.0,0.04647425808187046,0.03273042399714446,0.004616863670022115,0.007187888921047111,0.0,0.05715937504662013,0.0,0.0,0.06831882123073052,0.017488440762212395,0.002006292462723998,0.0460069201758205,0.01250126364186346,0.009222957676148908,0.0,0.0,0.0,0.0,0.0,0.0,0.01325377148599612,0.015134929968369397,0.0,0.0,0.0,0.0027814509142309973,0.0,0.0,0.020223627352722175
FC1,0.00807787903893952,0.01739850869925435,0.0,0.01284836282716965,0.016984258492129246,0.010977630488815244,0.12035961412968521,0.0034438910670764014,0.0,0.019471230263855038,0.0003708805764543817,0.008106389742502914,0.019262634631317315,0.020610363462964926,0.013987496026279538,0.0,0.0006093038041750556,0.0,0.0006357952739217972,0.007352941176470588,0.015743746586507183,0.0,0.0007152696831620218,0.055881439896320245,0.0,0.0,0.008238847091236621,0.0,0.0,0.0,0.010977630488815244,0.028994013761868595,0.0,0.022305817526756384,0.023922949461474732,0.009009942004971003,0.03307386471431924,0.02715922159063125,0.018332097064745152,0.0,0.0170869979866483,0.01899438380841369,0.0,0.0,0.0,0.01615575807787904,0.0,0.015524001271590548,0.06112500602477916,0.010464130549962912,0.013410093921588234,0.0,0.010543604959203137,0.0,0.03505406366854927,0.04106997575778114,0.0836217289399839,0.04276073290812951,0.040951883501797424,0.03151092286974563,0.0,0.026874696182129273,0.0
C3,0.0,0.0,0.014994487320837926,0.035504966452232695,0.0,0.0,0.007184846505551927,0.22809177524592214,0.0,0.0,0.03406053168968357,0.0014151970389723492,0.0,0.0,0.010559547136947529,0.0,0.03931511232638901,0.004300021772262138,0.003374700631395602,0.0,0.003282546591320717,0.01106029716377278,0.00038101458741563246,0.02916468927957337,0.019308431818612814,0.0,0.018024372451151037,0.013009922822491731,0.023015153446438674,0.0,0.0,0.024947075639527194,0.013891951488423374,0.059830764470452734,0.0,0.0,0.0,0.0,0.07016549559741815,0.0,0.0,0.004789897670367951,0.0,0.016492488569562376,0.04184829222168532,0.0,0.0,0.016329196603527107,0.0,0.02957746208397756,0.002013934247768343,0.015015635460797806,0.00043544524276072284,0.009634225996080993,0.03095407156905036,0.0,0.0,0.021881123448726322,0.05796772376160357,0.0,0.04200449079911883,0.04617311084817964,0.0
T7,0.03936008803061543,0.027281979637286825,0.018167017812679563,0.006891475226367122,0.025940019754310456,0.028896030735603952,0.0,0.0,0.15936714850659667,0.0,0.042600020280090585,0.0,0.012775424285784032,0.0,0.0,0.02634637268046464,0.03852231373300134,0.005538999740865509,0.005941597094689245,0.013714974593553185,0.020444490763169853,0.008000777403472402,0.0,0.0,0.021906910628645252,0.010041461518528116,0.0,0.015580461259393625,0.01948494203274108,0.019075772427339065,0.037822181161298075,0.011935208866155157,0.018734766459734632,0.0,0.016587705758419054,0.015184530046456429,0.005029838022165388,0.006165335316275524,0.0007672634271099745,0.019417717288026107,0.0,0.0,0.03565352591908244,0.053462262131437524,0.027541114128087553,0.04203508831228335,0.0,0.014568710073571661,0.0,0.0,0.03560996128004927,0.014645793195654051,0.0,0.00696837056983299,0.008177195413695071,0.01930580123257884,0.004859335038363171,0.0,0.0,0.021682515181901146,0.00017050298380221653,0.002216538789428815,0.015580461259393625
TP9,0.0,0.0,0.0023752969121140144,0.013604593110334498,0.0,0.0,0.018247628557164254,0.0,0.0,0.17998856162839405,0.0,0.00763854218671992,0.006730007917656373,0.06942646863697591,0.01055916125811283,0.0,0.0,0.0,0.030614937978358406,0.0,0.0024213679480778834,0.0009485771342985521,0.02323567960279164,0.02476285571642536,0.0011876484560570072,0.0,0.03189076243117509,0.0,0.009633148588017946,0.0,0.0,0.01882199134657739,0.0,0.027605293036955518,0.0014515703351807865,0.001979414093428345,0.029966517629204124,0.027386388087438648,0.015901148277583623,0.0,0.015601597603594608,0.06386685477194606,0.0,0.0,0.0,0.0,0.009892992393173239,0.046641347031972494,0.013879181228157763,0.012081877184223664,0.0,0.005192211682476286,0.05241099158862657,0.01149774414651446,0.014757172765528404,0.017199201198202695,0.02581128307538692,0.04466036495533817,0.047674694081864796,0.020419370943584623,0.01435492577971259,0.02768062870065448,0.0
