,fusiform-rh,inferiortemporal-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,lingual-rh,parahippocampal-rh,transversetemporal-rh
fusiform-rh,0.17616033755274263,0.12658227848101267,0.10548523206751055,0.12025316455696203,0.1160337552742616,0.12763713080168776,0.12236286919831224,0.10548523206751055
inferiortemporal-rh,0.13319011815252416,0.13748657357679914,0.11170784103114931,0.12567132116004295,0.12781954887218044,0.12567132116004295,0.12781954887218044,0.11063372717508056
insula-rh,0.11063829787234042,0.11914893617021277,0.13085106382978723,0.12872340425531914,0.12659574468085105,0.12659574468085105,0.1276595744680851,0.12978723404255318
isthmuscingulate-rh,0.11847389558232932,0.12550200803212852,0.11947791164658635,0.13253012048192772,0.12349397590361445,0.13152610441767068,0.13052208835341367,0.11847389558232932
lateralorbitofrontal-rh,0.12063492063492064,0.1259259259259259,0.11746031746031746,0.12698412698412698,0.1343915343915344,0.12804232804232804,0.13015873015873017,0.1164021164021164
lingual-rh,0.12671905697445973,0.12278978388998035,0.11493123772102161,0.12868369351669942,0.11886051080550099,0.14145383104125736,0.13064833005893908,0.11591355599214145
parahippocampal-rh,0.12209889001009082,0.12815338042381433,0.1170534813319879,0.1301715438950555,0.124117053481332,0.1301715438950555,0.13218970736629668,0.11604439959636731
transversetemporal-rh,0.11075949367088607,0.11708860759493671,0.13185654008438819,0.12974683544303797,0.12447257383966245,0.12763713080168776,0.12763713080168776,0.1308016877637131
