,cuneus-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,superiorparietal-lh,transversetemporal-rh
cuneus-lh,0.13802816901408452,0.14366197183098592,0.14366197183098592,0.10422535211267606,0.14366197183098592,0.1267605633802817,0.059154929577464786,0.14084507042253522
frontalpole-rh,0.05579868708971553,0.1772428884026258,0.1575492341356674,0.12910284463894967,0.14113785557986872,0.15098468271334792,0.024070021881838075,0.16411378555798686
insula-rh,0.05868544600938967,0.1596244131455399,0.1772300469483568,0.11502347417840375,0.16784037558685447,0.13497652582159625,0.025821596244131457,0.1607981220657277
medialorbitofrontal-lh,0.050061050061050064,0.1562881562881563,0.12942612942612944,0.2039072039072039,0.1111111111111111,0.19536019536019536,0.013431013431013432,0.14041514041514042
parahippocampal-rh,0.06353240152477764,0.15374841168996187,0.17280813214739518,0.10546378653113088,0.19440914866581957,0.12706480304955528,0.02795425667090216,0.15501905972045743
rostralanteriorcingulate-lh,0.052572706935123045,0.16554809843400448,0.13758389261744966,0.16778523489932887,0.12080536912751678,0.19015659955257272,0.017897091722595078,0.1476510067114094
superiorparietal-lh,0.12179487179487179,0.1282051282051282,0.14102564102564102,0.057692307692307696,0.14102564102564102,0.08974358974358974,0.1987179487179487,0.12179487179487179
transversetemporal-rh,0.057736720554272515,0.1674364896073903,0.16628175519630484,0.1235565819861432,0.1489607390300231,0.14318706697459585,0.02424942263279446,0.16859122401847576
