,bankssts-lh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,transversetemporal-lh
bankssts-lh,0.33912037037037035,0.0,0.0,0.0,0.0,0.24594907407407407,0.16087962962962962,0.25405092592592593
caudalanteriorcingulate-lh,0.0,0.5284360189573459,0.471563981042654,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-rh,0.0,0.43705463182897863,0.5570071258907363,0.0,0.0,0.0011876484560570072,0.0,0.004750593824228029
frontalpole-rh,0.0,0.0,0.0,0.9705882352941176,0.022058823529411766,0.0,0.007352941176470588,0.0
inferiortemporal-lh,0.0,0.0,0.0,0.019726858877086494,0.952959028831563,0.0,0.027314112291350532,0.0
middletemporal-lh,0.2744243932794026,0.0,0.0,0.0,0.0,0.36652146857498447,0.1387678904791537,0.22028624766645924
parahippocampal-lh,0.20148698884758365,0.0,0.0,0.0037174721189591076,0.017843866171003718,0.1553903345724907,0.39107806691449815,0.23048327137546468
transversetemporal-lh,0.25449101796407186,0.0,0.0017964071856287425,0.0,0.0,0.20359281437125748,0.19221556886227545,0.34790419161676644
