,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,parahippocampal-lh,rostralanteriorcingulate-rh,transversetemporal-rh
bankssts-lh,0.6563876651982379,0.07048458149779736,0.07048458149779736,0.03524229074889868,0.04405286343612335,0.12334801762114538,0.0,0.0
frontalpole-lh,0.06986899563318777,0.6506550218340611,0.26200873362445415,0.0,0.0,0.0,0.017467248908296942,0.0
frontalpole-rh,0.06896551724137931,0.25862068965517243,0.6724137931034483,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.03571428571428571,0.0,0.0,0.4166666666666667,0.1523809523809524,0.3952380952380952,0.0,0.0
inferiortemporal-lh,0.036036036036036036,0.0,0.0,0.21021021021021022,0.5225225225225225,0.23123123123123124,0.0,0.0
parahippocampal-lh,0.07743362831858407,0.0,0.0,0.36283185840707965,0.1504424778761062,0.4092920353982301,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.03980099502487562,0.0,0.0,0.0,0.0,0.9601990049751243,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
