,entorhinal-rh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,temporalpole-rh
entorhinal-rh,0.35232067510548526,0.1350210970464135,0.05063291139240506,0.16666666666666666,0.12025316455696203,0.10548523206751055,0.008438818565400843,0.06118143459915612
frontalpole-lh,0.1099290780141844,0.2872340425531915,0.05319148936170213,0.17375886524822695,0.18262411347517732,0.1276595744680851,0.05673758865248227,0.008865248226950355
frontalpole-rh,0.03859649122807018,0.0456140350877193,0.3175438596491228,0.11403508771929824,0.028070175438596492,0.16666666666666666,0.25263157894736843,0.03684210526315789
lateralorbitofrontal-rh,0.09441489361702128,0.12234042553191489,0.1023936170212766,0.26063829787234044,0.09441489361702128,0.19281914893617022,0.10106382978723404,0.031914893617021274
medialorbitofrontal-lh,0.10714285714285714,0.2161654135338346,0.03759398496240601,0.14849624060150377,0.287593984962406,0.09398496240601503,0.041353383458646614,0.06766917293233082
medialorbitofrontal-rh,0.061855670103092786,0.09425625920471281,0.15905743740795286,0.19734904270986744,0.061855670103092786,0.24742268041237114,0.14432989690721648,0.033873343151693665
parsorbitalis-rh,0.009140767824497258,0.051188299817184646,0.26691042047531993,0.11882998171846434,0.03290676416819013,0.16819012797074953,0.30347349177330896,0.04936014625228519
temporalpole-rh,0.112565445026178,0.020942408376963352,0.060209424083769635,0.05759162303664921,0.10471204188481675,0.060209424083769635,0.07591623036649214,0.5078534031413613
