,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,lateralorbitofrontal-rh,parsorbitalis-rh
caudalanteriorcingulate-lh,0.5176470588235295,0.22941176470588234,0.0,0.0,0.01764705882352941,0.23529411764705882,0.0,0.0
caudalanteriorcingulate-rh,0.2654320987654321,0.5246913580246914,0.0,0.0,0.20987654320987653,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.4166666666666667,0.1527777777777778,0.0,0.0,0.3101851851851852,0.12037037037037036
frontalpole-rh,0.0,0.0,0.20754716981132076,0.3836477987421384,0.0,0.0,0.18867924528301888,0.22012578616352202
insula-lh,0.03571428571428571,0.2714285714285714,0.0,0.0,0.6642857142857143,0.0,0.02857142857142857,0.0
isthmuscingulate-rh,0.31932773109243695,0.0,0.0,0.0,0.0,0.680672268907563,0.0,0.0
lateralorbitofrontal-rh,0.0,0.0,0.3299492385786802,0.14213197969543148,0.030456852791878174,0.0,0.36548223350253806,0.1319796954314721
parsorbitalis-rh,0.0,0.0,0.1984126984126984,0.2698412698412698,0.0,0.0,0.20634920634920634,0.3253968253968254
