,caudalanteriorcingulate-lh,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,insula-lh,middletemporal-lh,parahippocampal-lh
caudalanteriorcingulate-lh,0.7138364779874213,0.0,0.0,0.02830188679245283,0.0,0.0,0.25471698113207547,0.0031446540880503146
entorhinal-lh,0.0,0.26594301221166894,0.19131614654002713,0.09633649932157395,0.18724559023066487,0.1519674355495251,0.0,0.10719131614654002
frontalpole-lh,0.0,0.17691342534504392,0.2998745294855709,0.09159347553324969,0.19698870765370138,0.12797992471769135,0.0,0.10664993726474278
fusiform-lh,0.011088709677419355,0.06350806451612903,0.0655241935483871,0.2590725806451613,0.1693548387096774,0.20161290322580644,0.0,0.22983870967741934
inferiortemporal-lh,0.0,0.1137357830271216,0.12860892388451445,0.15748031496062992,0.23447069116360456,0.19072615923009623,0.0,0.17497812773403323
insula-lh,0.0,0.0962962962962963,0.08888888888888889,0.19444444444444445,0.19166666666666668,0.22592592592592592,0.0,0.20277777777777778
middletemporal-lh,0.2947761194029851,0.0,0.0,0.0,0.0,0.0,0.7052238805970149,0.0
parahippocampal-lh,0.002890173410404624,0.06840077071290944,0.07225433526011561,0.2254335260115607,0.1811175337186898,0.20520231213872833,0.0,0.24470134874759153
