,caudalanteriorcingulate-lh,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,insula-lh,middletemporal-lh,parahippocampal-lh
caudalanteriorcingulate-lh,0.7450980392156863,0.0,0.0,0.17647058823529413,0.0,0.0,0.058823529411764705,0.0196078431372549
entorhinal-lh,0.0,0.24719101123595505,0.18726591760299627,0.11235955056179775,0.1760299625468165,0.15730337078651685,0.0,0.1198501872659176
frontalpole-lh,0.0,0.23873873873873874,0.36936936936936937,0.06306306306306306,0.13963963963963963,0.11711711711711711,0.0,0.07207207207207207
fusiform-lh,0.047619047619047616,0.12121212121212122,0.05194805194805195,0.23809523809523808,0.15151515151515152,0.18614718614718614,0.0,0.20346320346320346
inferiortemporal-lh,0.0,0.1774193548387097,0.11290322580645161,0.14919354838709678,0.2056451612903226,0.1975806451612903,0.0,0.15725806451612903
insula-lh,0.0,0.15503875968992248,0.09302325581395349,0.1744186046511628,0.1821705426356589,0.2131782945736434,0.0,0.1821705426356589
middletemporal-lh,0.02,0.0,0.0,0.0,0.0,0.0,0.98,0.0
parahippocampal-lh,0.013215859030837005,0.13215859030837004,0.06167400881057269,0.21585903083700442,0.16299559471365638,0.19823788546255505,0.0,0.21585903083700442
