,caudalanteriorcingulate-lh,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,insula-lh,middletemporal-lh,parahippocampal-lh
caudalanteriorcingulate-lh,0.6691729323308271,0.0,0.0,0.0,0.0,0.0,0.3308270676691729,0.0
entorhinal-lh,0.0,0.36220472440944884,0.2440944881889764,0.05511811023622047,0.14960629921259844,0.14960629921259844,0.0,0.03937007874015748
frontalpole-lh,0.0,0.14646464646464646,0.23737373737373738,0.12626262626262627,0.18686868686868688,0.18686868686868688,0.0,0.11616161616161616
fusiform-lh,0.0,0.024752475247524754,0.11386138613861387,0.24257425742574257,0.1782178217821782,0.19801980198019803,0.0,0.24257425742574257
inferiortemporal-lh,0.0,0.07623318385650224,0.15695067264573992,0.17040358744394618,0.21524663677130046,0.21973094170403587,0.0,0.16143497757847533
insula-lh,0.0,0.07264957264957266,0.14957264957264957,0.1794871794871795,0.20512820512820512,0.2222222222222222,0.0,0.17094017094017094
middletemporal-lh,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
parahippocampal-lh,0.0,0.015706806282722512,0.1099476439790576,0.24607329842931938,0.17801047120418848,0.19895287958115182,0.0,0.2513089005235602
