,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FT8,F6,AF8,AF4,F2,FCz
Fz,0.05353319057815846,0.042826552462526764,0.0,0.0,0.03854389721627409,0.0,0.055674518201284794,0.0,0.055674518201284794,0.05139186295503212,0.0,0.03640256959314775,0.0,0.0,0.03854389721627409,0.0,0.047109207708779445,0.055674518201284794,0.0,0.0,0.034261241970021415,0.0,0.0,0.0,0.03640256959314775,0.0,0.055674518201284794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04925053533190578,0.03640256959314775,0.055674518201284794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047109207708779445,0.05139186295503212,0.0,0.0,0.0,0.0,0.0,0.055674518201284794,0.0,0.0,0.0,0.0,0.055674518201284794,0.047109207708779445
F3,0.045112781954887216,0.05513784461152882,0.0,0.0,0.03508771929824561,0.0,0.05764411027568922,0.0,0.05764411027568922,0.047619047619047616,0.0,0.02506265664160401,0.0,0.0,0.05513784461152882,0.0,0.05263157894736842,0.05764411027568922,0.0,0.0,0.02506265664160401,0.0,0.0,0.0,0.03508771929824561,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042606516290726815,0.042606516290726815,0.05764411027568922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05012531328320802,0.05012531328320802,0.0,0.0,0.0,0.0,0.0,0.05513784461152882,0.0,0.0,0.0,0.0,0.05764411027568922,0.042606516290726815
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.15976331360946747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07100591715976332,0.0,0.0,0.04142011834319527,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09467455621301775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16568047337278108,0.14792899408284024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16568047337278108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.05042016806722689,0.04481792717086835,0.0,0.0,0.047619047619047616,0.0,0.05042016806722689,0.0,0.05042016806722689,0.05042016806722689,0.0,0.036414565826330535,0.0,0.0,0.0392156862745098,0.0,0.05042016806722689,0.05042016806722689,0.0,0.0,0.036414565826330535,0.0,0.0,0.0,0.047619047619047616,0.0,0.05042016806722689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05042016806722689,0.04201680672268908,0.05042016806722689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05042016806722689,0.05042016806722689,0.0,0.0,0.0,0.0,0.0,0.05042016806722689,0.0,0.0,0.0,0.0,0.05042016806722689,0.05042016806722689
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.049429657794676805,0.043726235741444866,0.0,0.0,0.034220532319391636,0.0,0.06463878326996197,0.0,0.060836501901140684,0.045627376425855515,0.0,0.03612167300380228,0.0,0.0,0.043726235741444866,0.0,0.045627376425855515,0.06273764258555133,0.0,0.0,0.030418250950570342,0.0,0.0,0.0,0.03231939163498099,0.0,0.053231939163498096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043726235741444866,0.03231939163498099,0.06463878326996197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043726235741444866,0.04752851711026616,0.0,0.0,0.0,0.0,0.0,0.06273764258555133,0.0,0.0,0.0,0.0,0.060836501901140684,0.04182509505703422
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.05048543689320388,0.04466019417475728,0.0,0.0,0.03495145631067961,0.0,0.06019417475728155,0.0,0.06019417475728155,0.04660194174757282,0.0,0.03495145631067961,0.0,0.0,0.04466019417475728,0.0,0.04660194174757282,0.062135922330097085,0.0,0.0,0.031067961165048542,0.0,0.0,0.0,0.03300970873786408,0.0,0.05436893203883495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04466019417475728,0.03300970873786408,0.062135922330097085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04466019417475728,0.04854368932038835,0.0,0.0,0.0,0.0,0.0,0.05825242718446602,0.0,0.0,0.0,0.0,0.062135922330097085,0.04271844660194175
CP5,0.04943820224719101,0.04719101123595506,0.0,0.0,0.04044943820224719,0.0,0.05393258426966292,0.0,0.05393258426966292,0.051685393258426963,0.0,0.03146067415730337,0.0,0.0,0.04269662921348315,0.0,0.051685393258426963,0.05393258426966292,0.0,0.0,0.03146067415730337,0.0,0.0,0.0,0.038202247191011236,0.0,0.05393258426966292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04719101123595506,0.038202247191011236,0.05393258426966292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051685393258426963,0.05393258426966292,0.0,0.0,0.0,0.0,0.0,0.05393258426966292,0.0,0.0,0.0,0.0,0.05393258426966292,0.04719101123595506
