,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.3411978221415608,0.21173623714458562,0.009074410163339383,0.24016938898971568,0.0,0.09739866908650938,0.06594071385359952,0.034482758620689655
frontalpole-rh,0.2160454832596336,0.35375868603916616,0.0,0.24952621604548325,0.011370814908401769,0.05369551484523057,0.10865445356917246,0.006948831332912192
isthmuscingulate-rh,0.012038523274478331,0.0008025682182985554,0.47431781701444625,0.012038523274478331,0.28491171749598715,0.20626003210272872,0.0040128410914927765,0.0056179775280898875
medialorbitofrontal-lh,0.2272463768115942,0.23246376811594202,0.008695652173913044,0.35768115942028983,0.004057971014492754,0.08057971014492754,0.07884057971014492,0.010434782608695653
parahippocampal-lh,0.0,0.01658374792703151,0.29519071310116085,0.0041459369817578775,0.478441127694859,0.19734660033167495,0.008291873963515755,0.0
parahippocampal-rh,0.09844559585492228,0.051237766263673,0.14795624640184227,0.08290155440414508,0.13068508923431202,0.3880253310305124,0.00978698906160046,0.09096142774899252
rostralanteriorcingulate-rh,0.09870848708487084,0.15129151291512916,0.0027675276752767526,0.11808118081180811,0.007380073800738007,0.013837638376383764,0.6079335793357934,0.0
temporalpole-rh,0.09217877094972067,0.015363128491620111,0.012569832402234637,0.034916201117318434,0.0,0.22346368715083798,0.0,0.6215083798882681
