,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh
caudalanteriorcingulate-lh,0.7454798331015299,0.025034770514603615,0.0,0.0,0.011126564673157162,0.0737134909596662,0.030598052851182198,0.11404728789986092
frontalpole-lh,0.029250457038391225,0.4625228519195612,0.07038391224862889,0.031992687385740404,0.002742230347349177,0.3016453382084095,0.0,0.10146252285191956
frontalpole-rh,0.0,0.11571428571428571,0.7442857142857143,0.0,0.0,0.14,0.0,0.0
fusiform-lh,0.0,0.02374059061957151,0.0,0.3810075275043428,0.20497973364215402,0.04053271569195136,0.23798494499131442,0.1117544875506659
isthmuscingulate-rh,0.003778337531486146,0.0031486146095717885,0.0,0.22732997481108314,0.3853904282115869,0.011335012594458438,0.22795969773299748,0.14105793450881612
medialorbitofrontal-lh,0.045950155763239874,0.26557632398753894,0.0778816199376947,0.04984423676012461,0.012461059190031152,0.42601246105919005,0.004672897196261682,0.117601246105919
parahippocampal-lh,0.011370814908401769,0.0,0.0,0.2703727100442198,0.2286797220467467,0.00505369551484523,0.3872394188250158,0.0972836386607707
parahippocampal-rh,0.04784688995215311,0.06937799043062201,0.0,0.1118421052631579,0.13636363636363635,0.09389952153110048,0.08732057416267942,0.4533492822966507
