,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.3614457831325301,0.21159638554216867,0.06099397590361446,0.04819277108433735,0.05572289156626506,0.045180722891566265,0.15963855421686746,0.0572289156626506
frontalpole-rh,0.21850699844479005,0.36469673405909797,0.0552099533437014,0.061430793157076204,0.019440124416796267,0.03110419906687403,0.19206842923794712,0.05754276827371695
fusiform-lh,0.04731525784157363,0.03987240829346093,0.3317384370015949,0.11323763955342903,0.2301967038809144,0.11323763955342903,0.010101010101010102,0.11430090377458799
isthmuscingulate-rh,0.04245283018867924,0.05011792452830189,0.11969339622641509,0.4386792452830189,0.08962264150943396,0.16214622641509435,0.005306603773584905,0.09198113207547169
parahippocampal-lh,0.04794952681388013,0.01829652996845426,0.26750788643533124,0.10220820189274447,0.3305993690851735,0.1053627760252366,0.0,0.1280757097791798
parahippocampal-rh,0.04755043227665706,0.03314121037463977,0.13976945244956773,0.19380403458213258,0.11167146974063401,0.3868876080691643,0.005043227665706052,0.08213256484149856
rostralanteriorcingulate-rh,0.20240480961923848,0.23547094188376755,0.017034068136272545,0.00501002004008016,0.0,0.00501002004008016,0.5350701402805611,0.0
temporalpole-rh,0.06120996441281139,0.06263345195729537,0.14875444839857652,0.11530249110320284,0.1402135231316726,0.08113879003558719,0.0,0.39074733096085407
