,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.41605839416058393,0.24817518248175183,0.0,0.0072992700729927005,0.0,0.072992700729927,0.12408759124087591,0.13138686131386862
frontalpole-rh,0.3626373626373626,0.3626373626373626,0.0,0.0,0.0,0.0,0.18681318681318682,0.08791208791208792
fusiform-lh,0.0,0.0,0.3717277486910995,0.0968586387434555,0.33507853403141363,0.08115183246073299,0.0,0.11518324607329843
isthmuscingulate-rh,0.01694915254237288,0.0,0.1977401129943503,0.22033898305084745,0.2033898305084746,0.13559322033898305,0.0,0.22598870056497175
parahippocampal-lh,0.0,0.0,0.330749354005168,0.09819121447028424,0.39018087855297157,0.06976744186046512,0.0,0.1111111111111111
parahippocampal-rh,0.06,0.01,0.135,0.11,0.115,0.3,0.0,0.27
rostralanteriorcingulate-rh,0.1951219512195122,0.1951219512195122,0.0,0.0,0.0,0.0,0.6097560975609756,0.0
temporalpole-rh,0.06547619047619048,0.02976190476190476,0.11904761904761904,0.11904761904761904,0.12202380952380952,0.15476190476190477,0.0,0.3898809523809524
