,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.12974683544303797,0.13291139240506328,0.13291139240506328,0.12025316455696203,0.12658227848101267,0.10443037974683544,0.12974683544303797,0.12341772151898735
parsopercularis-lh,0.12048192771084337,0.14457831325301204,0.1355421686746988,0.13253012048192772,0.12349397590361445,0.0963855421686747,0.13253012048192772,0.1144578313253012
postcentral-lh,0.12275449101796407,0.1407185628742515,0.1377245508982036,0.12874251497005987,0.12275449101796407,0.09880239520958084,0.1317365269461078,0.11676646706586827
rostralmiddlefrontal-lh,0.11842105263157894,0.14473684210526316,0.13486842105263158,0.14144736842105263,0.125,0.09210526315789473,0.13157894736842105,0.1118421052631579
superiortemporal-lh,0.1237785016286645,0.13355048859934854,0.13355048859934854,0.13029315960912052,0.13029315960912052,0.09771986970684039,0.13355048859934854,0.11726384364820847
superiortemporal-rh,0.1282051282051282,0.12454212454212454,0.1282051282051282,0.10989010989010989,0.11721611721611722,0.13553113553113552,0.12087912087912088,0.13553113553113552
supramarginal-lh,0.12149532710280374,0.13707165109034267,0.13707165109034267,0.1308411214953271,0.1277258566978193,0.09657320872274143,0.13395638629283488,0.11526479750778816
supramarginal-rh,0.13183279742765272,0.12861736334405144,0.13183279742765272,0.1157556270096463,0.12218649517684887,0.11254019292604502,0.12540192926045016,0.13183279742765272
