,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.3511450381679389,0.16030534351145037,0.0,0.16030534351145037,0.10687022900763359,0.0,0.16030534351145037,0.061068702290076333
parsopercularis-lh,0.13291139240506328,0.3987341772151899,0.0,0.16455696202531644,0.08860759493670886,0.0,0.16455696202531644,0.05063291139240506
parstriangularis-rh,0.0,0.0,0.3858267716535433,0.14960629921259844,0.11023622047244094,0.15748031496062992,0.03937007874015748,0.15748031496062992
superiorparietal-lh,0.07241379310344828,0.09655172413793103,0.05862068965517241,0.22413793103448276,0.15517241379310345,0.1206896551724138,0.12758620689655173,0.14482758620689656
superiortemporal-lh,0.05555555555555555,0.06481481481481481,0.05555555555555555,0.20833333333333334,0.19907407407407407,0.1388888888888889,0.11574074074074074,0.16203703703703703
superiortemporal-rh,0.0,0.0,0.11235955056179775,0.20786516853932585,0.17415730337078653,0.23595505617977527,0.06179775280898876,0.20786516853932585
supramarginal-lh,0.10982658959537572,0.15028901734104047,0.017341040462427744,0.2023121387283237,0.14450867052023122,0.06358381502890173,0.2023121387283237,0.10982658959537572
supramarginal-rh,0.03686635944700461,0.03686635944700461,0.08755760368663594,0.20276497695852536,0.17972350230414746,0.17050691244239632,0.08755760368663594,0.19815668202764977
