,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.1658878504672897,0.1308411214953271,0.11682242990654206,0.11448598130841121,0.11682242990654206,0.10747663551401869,0.12850467289719625,0.1191588785046729
inferiorparietal-rh,0.15281501340482573,0.14745308310991956,0.11528150134048257,0.10723860589812333,0.11796246648793565,0.1126005361930295,0.128686327077748,0.11796246648793565
parsopercularis-lh,0.13736263736263737,0.11263736263736264,0.1346153846153846,0.13186813186813187,0.13186813186813187,0.12637362637362637,0.09065934065934066,0.1346153846153846
rostralmiddlefrontal-lh,0.13662790697674418,0.11046511627906977,0.13372093023255813,0.14244186046511628,0.1308139534883721,0.125,0.0872093023255814,0.13372093023255813
superiorparietal-lh,0.13672922252010725,0.11528150134048257,0.13404825737265416,0.1260053619302949,0.13404825737265416,0.12332439678284182,0.0938337801608579,0.13672922252010725
superiortemporal-lh,0.12266666666666666,0.10666666666666667,0.12266666666666666,0.12,0.12266666666666666,0.19733333333333333,0.08533333333333333,0.12266666666666666
superiortemporal-rh,0.15258855585831063,0.1335149863760218,0.09536784741144415,0.08719346049046321,0.09809264305177112,0.09264305177111716,0.24250681198910082,0.09809264305177112
supramarginal-lh,0.13866666666666666,0.11466666666666667,0.13333333333333333,0.128,0.13333333333333333,0.12266666666666666,0.09333333333333334,0.136
