,caudalanteriorcingulate-lh,cuneus-lh,insula-lh,isthmuscingulate-rh,medialorbitofrontal-rh,paracentral-lh,paracentral-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.298019801980198,0.09933993399339934,0.13498349834983497,0.17590759075907592,0.04719471947194719,0.1438943894389439,0.09603960396039604,0.0046204620462046205
cuneus-lh,0.07017126546146527,0.2588011417697431,0.05685061845861085,0.052093244529019984,0.11964795432921027,0.17840152235965748,0.1967174119885823,0.06731684110371075
insula-lh,0.1343042071197411,0.0773462783171521,0.297411003236246,0.17637540453074432,0.08770226537216828,0.07281553398058252,0.10517799352750809,0.04886731391585761
isthmuscingulate-rh,0.16422018348623854,0.06880733944954129,0.16483180428134556,0.3675840978593272,0.02782874617737003,0.11865443425076452,0.08807339449541285,0.0
medialorbitofrontal-rh,0.04557463672391017,0.1641347424042272,0.09015852047556143,0.030052840158520475,0.30548216644649934,0.10039630118890357,0.154887714663144,0.10931307793923382
paracentral-lh,0.10825780463242698,0.19133937562940584,0.05563947633434038,0.09566968781470292,0.07804632426988922,0.28675730110775427,0.15735146022155086,0.026938569989929505
paracentral-rh,0.06846024501561374,0.19793418208023061,0.07854912322844103,0.06918087917367283,0.11410040835935624,0.14821042517415325,0.26495315877972614,0.05861157818880615
rostralanteriorcingulate-rh,0.005952380952380952,0.13839285714285715,0.07589285714285714,0.0,0.16418650793650794,0.05109126984126984,0.11904761904761904,0.44543650793650796
