,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-rh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.49718979680069175,0.038478166882836146,0.06744487678339818,0.016428880242109815,0.03199308257674016,0.26286208387375704,0.06917423259835712,0.016428880242109815
frontalpole-lh,0.05938697318007663,0.5466155810983397,0.05747126436781609,0.06066411238825032,0.06960408684546615,0.0,0.04533844189016603,0.16091954022988506
frontalpole-rh,0.06290849673202614,0.03676470588235294,0.2675653594771242,0.15155228758169934,0.13276143790849673,0.11315359477124183,0.0755718954248366,0.1597222222222222
lateralorbitofrontal-lh,0.010948905109489052,0.02889294403892944,0.1128345498783455,0.27950121654501214,0.22171532846715328,0.054136253041362534,0.07116788321167883,0.2208029197080292
medialorbitofrontal-rh,0.020420070011668612,0.0323803967327888,0.09539089848308051,0.21499416569428237,0.27975495915986,0.06621936989498249,0.06271878646441073,0.2281213535589265
paracentral-lh,0.21454027084818247,0.0,0.10014255167498218,0.06486101211689238,0.08232359230220955,0.4255167498218104,0.043121881682109765,0.06949394155381326
rostralanteriorcingulate-lh,0.09106628242074928,0.03976945244956772,0.10547550432276658,0.13602305475504323,0.1239193083573487,0.0685878962536023,0.32507204610951007,0.1100864553314121
rostralanteriorcingulate-rh,0.00951048951048951,0.07160839160839161,0.10937062937062937,0.20363636363636364,0.21706293706293706,0.05342657342657343,0.05342657342657343,0.28195804195804197
