,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.1577246283128636,0.13510019392372333,0.0982546864899806,0.13768584356819652,0.14608920491273433,0.08532643826761474,0.11312217194570136,0.12669683257918551
frontalpole-rh,0.1147450110864745,0.14356984478935697,0.11363636363636363,0.12804878048780488,0.13636363636363635,0.10254988913525499,0.12638580931263857,0.13470066518847007
lateralorbitofrontal-rh,0.09481668773704172,0.1276864728192162,0.1472819216182048,0.11125158027812895,0.11946902654867257,0.13211125158027812,0.14222503160556257,0.12515802781289506
medialorbitofrontal-lh,0.11841359773371105,0.13144475920679888,0.10141643059490085,0.15807365439093485,0.15977337110481588,0.09008498583569405,0.11444759206798867,0.1263456090651558
medialorbitofrontal-rh,0.11752249867654843,0.13181577554261514,0.10164107993647432,0.14875595553202753,0.16887241926945473,0.092641609317099,0.11381683430386448,0.12493382742191636
parsorbitalis-rh,0.08541392904073587,0.11957950065703023,0.1366622864651774,0.10249671484888305,0.1116951379763469,0.19579500657030224,0.1314060446780552,0.11695137976346912
rostralanteriorcingulate-lh,0.10140679953106682,0.13188745603751464,0.13305978898007034,0.11664712778429073,0.1242672919109027,0.11781946072684643,0.14536928487690504,0.12954279015240328
rostralanteriorcingulate-rh,0.11168681635002879,0.13932066781807714,0.1157167530224525,0.1266551525618883,0.13413932066781808,0.10420264824409903,0.128957973517559,0.13932066781807714
