,caudalanteriorcingulate-lh,cuneus-lh,insula-lh,isthmuscingulate-rh,medialorbitofrontal-rh,paracentral-lh,paracentral-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.3585554600171969,0.09200343938091143,0.16595012897678418,0.1298366294067068,0.05932932072226999,0.11521926053310404,0.07910576096302666,0.0
cuneus-lh,0.09349955476402494,0.20569902048085487,0.08281389136242208,0.06322350845948353,0.1558325912733749,0.1522707034728406,0.14781834372217276,0.09884238646482636
insula-lh,0.2070063694267516,0.10084925690021232,0.2515923566878981,0.1602972399150743,0.06581740976645435,0.12951167728237792,0.08492569002123142,0.0
isthmuscingulate-rh,0.2163323782234957,0.10458452722063037,0.2163323782234957,0.2148997134670487,0.02148997134670487,0.14326647564469913,0.0830945558739255,0.0
medialorbitofrontal-rh,0.05752212389380531,0.15309734513274337,0.05398230088495575,0.011504424778761062,0.4176991150442478,0.1,0.1079646017699115,0.09823008849557523
paracentral-lh,0.12607449856733524,0.16523400191021967,0.11461318051575932,0.0936007640878701,0.10983763132760267,0.18911174785100288,0.15090735434574976,0.050620821394460364
paracentral-rh,0.10033444816053512,0.1850613154960981,0.08695652173913043,0.06243032329988852,0.13823857302118173,0.17391304347826086,0.18394648829431437,0.06911928651059086
rostralanteriorcingulate-rh,0.0,0.2505643340857788,0.0,0.0,0.2505643340857788,0.11512415349887133,0.13544018058690746,0.24830699774266365
