,cuneus-rh,fusiform-rh,inferiortemporal-rh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-rh,pericalcarine-rh,temporalpole-rh
cuneus-rh,0.696551724137931,0.0,0.0,0.0,0.006896551724137931,0.034482758620689655,0.2620689655172414,0.0
fusiform-rh,0.0,0.5260115606936416,0.28901734104046245,0.011560693641618497,0.023121387283236993,0.06936416184971098,0.0,0.08092485549132948
inferiortemporal-rh,0.0,0.2824858757062147,0.5084745762711864,0.0,0.03389830508474576,0.03954802259887006,0.0,0.13559322033898305
parahippocampal-lh,0.0,0.04395604395604396,0.0,0.8681318681318682,0.08791208791208792,0.0,0.0,0.0
parahippocampal-rh,0.022222222222222223,0.08888888888888889,0.1037037037037037,0.044444444444444446,0.7407407407407407,0.0,0.0,0.0
parsorbitalis-rh,0.08490566037735849,0.10377358490566038,0.09433962264150944,0.0,0.0,0.6037735849056604,0.0660377358490566,0.04716981132075472
pericalcarine-rh,0.2777777777777778,0.0,0.0,0.0,0.0,0.020833333333333332,0.7013888888888888,0.0
temporalpole-rh,0.0,0.0625,0.171875,0.0,0.03125,0.0390625,0.0,0.6953125
