,entorhinal-lh,inferiortemporal-lh,isthmuscingulate-rh,middletemporal-lh,parsorbitalis-lh,parstriangularis-lh,superiorparietal-lh,temporalpole-lh
entorhinal-lh,0.43902439024390244,0.0,0.0,0.4146341463414634,0.04878048780487805,0.0,0.024390243902439025,0.07317073170731707
inferiortemporal-lh,0.0,0.3504273504273504,0.08547008547008547,0.0,0.03418803418803419,0.26495726495726496,0.1452991452991453,0.11965811965811966
isthmuscingulate-rh,0.0,0.16216216216216217,0.6486486486486487,0.10810810810810811,0.0,0.08108108108108109,0.0,0.0
middletemporal-lh,0.125,0.009615384615384616,0.019230769230769232,0.3942307692307692,0.09615384615384616,0.028846153846153848,0.18269230769230768,0.14423076923076922
parsorbitalis-lh,0.0,0.11940298507462686,0.0,0.08955223880597014,0.19402985074626866,0.14925373134328357,0.22388059701492538,0.22388059701492538
parstriangularis-lh,0.0,0.3181818181818182,0.06363636363636363,0.0,0.05454545454545454,0.2818181818181818,0.15454545454545454,0.12727272727272726
superiorparietal-lh,0.0,0.1597222222222222,0.0,0.0763888888888889,0.09027777777777778,0.1597222222222222,0.3194444444444444,0.19444444444444445
temporalpole-lh,0.0,0.1652892561983471,0.0,0.0743801652892562,0.09917355371900827,0.1652892561983471,0.256198347107438,0.2396694214876033
