,entorhinal-lh,inferiortemporal-lh,isthmuscingulate-rh,middletemporal-lh,parsorbitalis-lh,parstriangularis-lh,superiorparietal-lh,temporalpole-lh
entorhinal-lh,0.4,0.0,0.0,0.0,0.0,0.16,0.04,0.4
inferiortemporal-lh,0.0,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
middletemporal-lh,0.2727272727272727,0.0,0.0,0.2727272727272727,0.0,0.0,0.45454545454545453,0.0
parsorbitalis-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parstriangularis-lh,0.04878048780487805,0.0975609756097561,0.0,0.0,0.0,0.43902439024390244,0.0,0.4146341463414634
superiorparietal-lh,0.17857142857142858,0.0,0.0,0.17857142857142858,0.0,0.0,0.6071428571428571,0.03571428571428571
temporalpole-lh,0.1111111111111111,0.07407407407407407,0.0,0.0,0.0,0.3333333333333333,0.0,0.48148148148148145
