,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-rh
caudalmiddlefrontal-rh,0.2891566265060241,0.1686746987951807,0.0,0.0,0.1686746987951807,0.0,0.12048192771084337,0.25301204819277107
inferiorparietal-rh,0.16393442622950818,0.3114754098360656,0.04918032786885246,0.06557377049180328,0.13114754098360656,0.04918032786885246,0.01639344262295082,0.21311475409836064
parsopercularis-lh,0.0,0.02702702702702703,0.32432432432432434,0.2972972972972973,0.0,0.2972972972972973,0.05405405405405406,0.0
parstriangularis-rh,0.0,0.045454545454545456,0.29545454545454547,0.36363636363636365,0.0,0.2727272727272727,0.022727272727272728,0.0
postcentral-rh,0.2222222222222222,0.18518518518518517,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.25925925925925924
rostralmiddlefrontal-lh,0.0,0.027777777777777776,0.3333333333333333,0.3055555555555556,0.0,0.3055555555555556,0.027777777777777776,0.0
superiorfrontal-rh,0.2222222222222222,0.047619047619047616,0.0,0.0,0.12698412698412698,0.0,0.47619047619047616,0.12698412698412698
superiorparietal-rh,0.23529411764705882,0.23529411764705882,0.0,0.0,0.17647058823529413,0.0,0.07352941176470588,0.27941176470588236
