,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh
caudalmiddlefrontal-rh,0.37777777777777777,0.15555555555555556,0.0,0.044444444444444446,0.17777777777777778,0.0,0.1111111111111111,0.13333333333333333
inferiorparietal-rh,0.11320754716981132,0.5660377358490566,0.0,0.0,0.18867924528301888,0.0,0.07547169811320754,0.05660377358490566
parsopercularis-lh,0.0,0.0,0.3235294117647059,0.17647058823529413,0.0,0.29411764705882354,0.20588235294117646,0.0
parstriangularis-rh,0.0975609756097561,0.0,0.0975609756097561,0.5365853658536586,0.07317073170731707,0.07317073170731707,0.024390243902439025,0.0975609756097561
postcentral-rh,0.14492753623188406,0.18840579710144928,0.0,0.028985507246376812,0.391304347826087,0.0,0.14492753623188406,0.10144927536231885
rostralmiddlefrontal-lh,0.02631578947368421,0.0,0.2894736842105263,0.13157894736842105,0.0,0.3684210526315789,0.18421052631578946,0.0
rostralmiddlefrontal-rh,0.08771929824561403,0.08771929824561403,0.12280701754385964,0.05263157894736842,0.14035087719298245,0.12280701754385964,0.38596491228070173,0.0
superiorparietal-rh,0.1935483870967742,0.0967741935483871,0.0,0.06451612903225806,0.1935483870967742,0.0,0.0,0.45161290322580644
