,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh
caudalmiddlefrontal-rh,0.3333333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.4
inferiorparietal-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
parsopercularis-lh,0.0,0.0,0.3235294117647059,0.17647058823529413,0.0,0.29411764705882354,0.20588235294117646,0.0
parstriangularis-rh,0.14814814814814814,0.0,0.14814814814814814,0.2962962962962963,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.14814814814814814
postcentral-rh,0.3,0.0,0.0,0.2,0.2,0.0,0.0,0.3
rostralmiddlefrontal-lh,0.0,0.0,0.3333333333333333,0.15151515151515152,0.0,0.30303030303030304,0.21212121212121213,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.30434782608695654,0.13043478260869565,0.0,0.30434782608695654,0.2608695652173913,0.0
superiorparietal-rh,0.3333333333333333,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.4444444444444444
