,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.29411764705882354,0.0,0.3235294117647059,0.20588235294117646,0.029411764705882353,0.0,0.0,0.14705882352941177
inferiorparietal-rh,0.0,0.32653061224489793,0.0,0.0,0.2857142857142857,0.22448979591836735,0.12244897959183673,0.04081632653061224
parsopercularis-lh,0.29411764705882354,0.0,0.3235294117647059,0.20588235294117646,0.029411764705882353,0.0,0.0,0.14705882352941177
parstriangularis-rh,0.23529411764705882,0.0,0.23529411764705882,0.29411764705882354,0.029411764705882353,0.0,0.0,0.20588235294117646
superiorparietal-rh,0.03508771929824561,0.2631578947368421,0.03508771929824561,0.03508771929824561,0.2631578947368421,0.19298245614035087,0.10526315789473684,0.07017543859649122
superiortemporal-lh,0.0,0.3170731707317073,0.0,0.0,0.2926829268292683,0.2682926829268293,0.07317073170731707,0.04878048780487805
supramarginal-lh,0.0,0.21739130434782608,0.0,0.0,0.21739130434782608,0.08695652173913043,0.4782608695652174,0.0
supramarginal-rh,0.15,0.075,0.15,0.225,0.1,0.075,0.0,0.225
