,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parsopercularis-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5957894736842105,0.14736842105263157,0.008421052631578947,0.002105263157894737,0.07789473684210527,0.02526315789473684,0.06526315789473684,0.07789473684210527
entorhinal-rh,0.17257683215130024,0.42789598108747046,0.018912529550827423,0.0,0.11347517730496454,0.08037825059101655,0.17257683215130024,0.014184397163120567
frontalpole-lh,0.010344827586206896,0.027586206896551724,0.8172413793103448,0.027586206896551724,0.03793103448275862,0.027586206896551724,0.013793103448275862,0.03793103448275862
frontalpole-rh,0.0,0.0,0.07511737089201878,0.8732394366197183,0.051643192488262914,0.0,0.0,0.0
medialorbitofrontal-lh,0.07042253521126761,0.08450704225352113,0.022535211267605635,0.04225352112676056,0.49577464788732395,0.028169014084507043,0.13802816901408452,0.11830985915492957
parsopercularis-rh,0.04318936877076412,0.11627906976744186,0.016611295681063124,0.0,0.046511627906976744,0.7009966777408638,0.06976744186046512,0.006644518272425249
temporalpole-lh,0.08866995073891626,0.1921182266009852,0.012315270935960592,0.0,0.12561576354679804,0.029556650246305417,0.3842364532019704,0.16748768472906403
temporalpole-rh,0.06830601092896176,0.04918032786885246,0.03278688524590164,0.0,0.06830601092896176,0.00546448087431694,0.1912568306010929,0.5846994535519126
