,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parsopercularis-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.4507042253521127,0.19718309859154928,0.0,0.0,0.15492957746478872,0.0,0.19718309859154928,0.0
entorhinal-rh,0.2962962962962963,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.14814814814814814,0.0
frontalpole-lh,0.0625,0.0,0.9375,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
medialorbitofrontal-lh,0.10317460317460317,0.09523809523809523,0.0,0.03968253968253968,0.5873015873015873,0.0,0.047619047619047616,0.12698412698412698
parsopercularis-rh,0.06521739130434782,0.0,0.0,0.0,0.0,0.782608695652174,0.15217391304347827,0.0
temporalpole-lh,0.34951456310679613,0.1553398058252427,0.0,0.0,0.11650485436893204,0.02912621359223301,0.33980582524271846,0.009708737864077669
temporalpole-rh,0.021739130434782608,0.0,0.0,0.0,0.1956521739130435,0.0,0.06521739130434782,0.717391304347826
