,bankssts-rh,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.8855721393034826,0.0,0.04477611940298507,0.0,0.0,0.014925373134328358,0.01990049751243781,0.03482587064676617
entorhinal-lh,0.0,0.8020477815699659,0.0,0.027303754266211604,0.0,0.027303754266211604,0.14334470989761092,0.0
entorhinal-rh,0.026881720430107527,0.0,0.6935483870967742,0.024193548387096774,0.0,0.013440860215053764,0.013440860215053764,0.22849462365591397
frontalpole-lh,0.0,0.01643192488262911,0.025821596244131457,0.5633802816901409,0.14084507042253522,0.24413145539906103,0.009389671361502348,0.0
frontalpole-rh,0.0,0.0026246719160104987,0.0,0.15748031496062992,0.6509186351706037,0.1679790026246719,0.02099737532808399,0.0
medialorbitofrontal-lh,0.011337868480725623,0.022675736961451247,0.0045351473922902496,0.20408163265306123,0.15419501133786848,0.5374149659863946,0.05215419501133787,0.013605442176870748
temporalpole-lh,0.022151898734177215,0.10126582278481013,0.00949367088607595,0.006329113924050633,0.03164556962025317,0.08544303797468354,0.7246835443037974,0.0189873417721519
temporalpole-rh,0.03125,0.0,0.19010416666666666,0.0,0.0,0.020833333333333332,0.013020833333333334,0.7447916666666666
