,bankssts-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralmiddlefrontal-rh,temporalpole-rh
bankssts-rh,0.9135802469135802,0.0,0.024691358024691357,0.0,0.018518518518518517,0.0,0.0,0.043209876543209874
frontalpole-lh,0.0,0.5208681135225376,0.07512520868113523,0.17362270450751252,0.03171953255425709,0.10684474123539232,0.09181969949916527,0.0
frontalpole-rh,0.014319809069212411,0.1431980906921241,0.5011933174224343,0.09307875894988067,0.1718377088305489,0.016706443914081145,0.059665871121718374,0.0
medialorbitofrontal-lh,0.0,0.15614617940199335,0.0681063122923588,0.4435215946843854,0.15614617940199335,0.03488372093023256,0.14119601328903655,0.0
medialorbitofrontal-rh,0.010245901639344262,0.05122950819672131,0.20081967213114754,0.21106557377049182,0.41188524590163933,0.004098360655737705,0.11065573770491803,0.0
parahippocampal-lh,0.0,0.14652956298200515,0.012853470437017995,0.043701799485861184,0.017994858611825194,0.7609254498714653,0.015424164524421594,0.002570694087403599
rostralmiddlefrontal-rh,0.0,0.09486166007905138,0.09486166007905138,0.16403162055335968,0.1422924901185771,0.023715415019762844,0.44861660079051385,0.03162055335968379
temporalpole-rh,0.04580152671755725,0.0,0.0,0.0,0.007633587786259542,0.011450381679389313,0.04961832061068702,0.8854961832061069
